aid,year,gpa,pvt,grad,fam_mig,fam_inc,fam_edu,avg_peer_gpa
92540117,1991,2.5,110,1,0.915,0.87,0.817,2.66270699432892
92540351,1991,1.714,107,1,0.846,0.98,0.977,2.66419281663516
92570411,1991,2.417,102,1,0.995,0.93,0.953,2.66286389413989
92570678,1991,3.583,115,1,0.895,0.952,0.832,2.66065973534972
92570698,1991,3.273,90,1,0.53,0.904,0.834,2.66124574669187
92571001,1991,2.571,90,1,0.704,0.913,0.87,2.66257277882798
92572101,1991,3.067,116,1,0.91,0.941,0.848,2.66163516068053
92572267,1991,1.857,111,1,0.859,0.936,0.914,2.6639224952741
92572298,1991,1.857,91,1,0.852,0.937,0.836,2.6639224952741
92572348,1991,3.167,119,1,0.906,0.927,0.886,2.66144612476371
92572989,1991,2.267,103,1,0.462,0.922,0.822,2.66314744801512
92573118,1991,3,90,0,0.856,0.927,0.901,2.6617618147448
92573311,1991,2.625,111,1,0.567,0.918,0.879,2.66247069943289
92573531,1991,1.313,112,1,0.953,0.889,0.618,2.66495085066163
92573959,1991,1.789,112,1,0.982,0.903,0.795,2.66405103969754
92574010,1991,2.286,89,1,0.905,0.902,0.819,2.66311153119093
92575213,1991,3.25,111,1,0.645,0.873,0.856,2.66128922495274
92575217,1991,3.5,115,1,0.634,0.908,0.853,2.66081663516068
92575246,1991,3.5,104,1,0.756,0.916,0.854,2.66081663516068
92575263,1991,3.143,116,1,0.588,0.934,0.975,2.66149149338374
92575297,1991,3,110,1,0.904,0.903,0.878,2.6617618147448
92575771,1991,3.467,120,1,0.564,0.931,0.991,2.66087901701323
92575951,1991,2,82,1,0.676,0.908,0.727,2.66365217391304
92575974,1991,3.389,119,1,0.564,0.931,0.991,2.66102646502836
92576182,1991,2.444,122,1,1,0.874,0.768,2.66281285444234
92576328,1991,1.857,120,1,0.986,0.922,0.823,2.6639224952741
92576472,1991,3.25,107,1,0.906,0.874,0.816,2.66128922495274
92576606,1991,3.846,118,1,0.914,0.873,0.857,2.66016257088847
92576937,1991,3.824,114,1,1,0.936,0.868,2.66020415879017
92577013,1991,3.917,104,1,0.984,0.922,0.938,2.66002835538752
92577326,1991,3.714,119,1,0.939,0.962,0.878,2.66041209829868
92578034,1991,2.25,102,0,0.95,0.905,0.86,2.66317958412098
92578517,1991,2.5,75,1,0.847,0.955,0.856,2.66270699432892
92578722,1991,1.357,114,1,0.926,0.926,0.909,2.66486767485822
92578846,1991,3.889,116,1,0.966,0.927,0.833,2.66008128544424
92578995,1991,2.917,100,1,0.769,0.916,0.683,2.66191871455577
92579171,1991,1.833,87,1,0.76,0.895,0.808,2.66396786389414
92579232,1991,3.25,91,1,0.726,0.942,0.918,2.66128922495274
92579235,1991,2.167,91,1,0.829,0.954,0.868,2.66333648393195
92579267,1991,2.417,102,1,0.741,0.953,0.902,2.66286389413989
92579935,1991,4,90,1,0.748,0.954,0.95,2.65987145557656
92579949,1991,0.667,106,0,0.979,0.921,0.697,2.66617202268431
92579962,1991,3.154,94,1,0.559,0.956,0.884,2.66147069943289
92579992,1991,3.214,85,1,0.785,0.958,0.822,2.6613572778828
93500915,1991,2.25,86,0,0.917,0.881,0.81,2.66317958412098
93500977,1991,3.5,108,1,0.964,0.883,0.903,2.66081663516068
93504990,1991,1.923,118,1,0.852,0.873,0.685,2.663797731569
93506340,1991,2,89,1,0.955,0.906,0.974,2.66365217391304
93548877,1991,1.444,77,0,0.762,0.764,0.837,2.66470321361059
93570194,1991,3.667,94,1,0.701,0.887,0.799,2.66050094517959
93570426,1991,1.167,110,1,0.823,0.908,0.727,2.66522684310019
93571060,1991,2.667,90,1,0.946,0.911,0.869,2.66239130434783
93571153,1991,3.286,116,1,0.958,0.929,0.827,2.66122117202269
93571474,1991,0.538,87,1,0.857,0.957,0.926,2.66641587901701
93571475,1991,0.818,87,1,0.87,0.976,0.919,2.66588657844991
93571911,1991,2.571,104,1,0.875,0.858,0.903,2.66257277882798
93572200,1991,4,106,1,0.809,0.91,0.779,2.65987145557656
93572448,1991,2.667,118,1,0.888,0.876,0.851,2.66239130434783
93572804,1991,3,98,1,0.796,0.92,0.883,2.6617618147448
93572948,1991,2.333,103,1,0.685,0.91,0.811,2.66302268431002
93574023,1991,2.357,114,1,0.967,0.781,0.933,2.66297731568998
93574203,1991,3.286,114,1,0.572,0.91,0.783,2.66122117202269
93574247,1991,3.833,107,1,0.956,0.913,0.873,2.66018714555766
93574300,1991,3.333,111,1,0.828,0.939,0.879,2.66113232514178
93574434,1991,2.667,91,1,0.896,0.901,0.796,2.66239130434783
93574885,1991,3.929,106,1,0.907,0.948,0.805,2.66000567107751
93575124,1991,2.143,91,1,0.744,0.944,0.797,2.66338185255199
93575158,1991,2.154,79,1,0.676,0.908,0.727,2.66336105860113
93575181,1991,2.917,112,1,0.815,0.887,0.786,2.66191871455577
93575384,1991,3.385,108,1,0.637,0.96,0.846,2.66103402646503
93575407,1991,4,119,1,0.754,0.944,0.923,2.65987145557656
93575624,1991,1.5,81,1,0.663,0.928,0.893,2.66459735349717
93575948,1991,3.316,103,1,0.704,0.934,0.835,2.66116446124764
93575964,1991,3.429,119,1,0.26,0.894,0.974,2.66095085066163
93576534,1991,4,115,1,0.65,0.717,0.535,2.65987145557656
93576638,1991,3.933,108,1,0.738,0.946,0.81,2.65999810964083
93576898,1991,0,96,1,0.837,0.947,0.98,2.66743289224953
93577057,1991,2.286,107,1,0.864,0.952,0.881,2.66311153119093
93577126,1991,3.375,118,1,0.831,0.957,0.945,2.66105293005671
93577151,1991,2.667,83,1,0.861,0.885,0.835,2.66239130434783
93577320,1991,2.333,119,1,0.995,0.934,0.795,2.66302268431002
93578025,1991,2.214,104,1,0.974,0.927,0.909,2.66324763705104
93578413,1991,2.5,112,1,0.632,0.937,0.751,2.66270699432892
93578435,1991,3.667,118,1,0.941,0.925,0.904,2.66050094517959
93578685,1991,0.667,77,1,0.961,0.93,0.97,2.66617202268431
93578741,1991,2.875,116,1,0.89,0.945,0.903,2.66199810964083
93579292,1991,2.167,104,1,0.591,0.958,0.878,2.66333648393195
93579949,1991,1.333,89,0,0.979,0.921,0.697,2.66491304347826
93614072,1991,2.833,56,1,0.896,0.939,0.806,2.6620775047259
93624972,1991,3,118,1,0.646,0.942,0.911,2.6617618147448
93676754,1991,1.643,115,1,0.879,0.933,0.992,2.66432703213611
93678272,1991,1.5,103,1,0.804,0.883,0.877,2.66459735349717
94500212,1991,4,107,1,0.874,0.933,0.963,2.65987145557656
94500619,1991,2.75,94,0,0.877,0.919,0.873,2.66223440453686
94506190,1991,1.769,81,1,0.872,0.926,0.93,2.66408884688091
94506247,1991,2.75,91,1,0.704,0.894,0.946,2.66223440453686
94508679,1991,4,104,1,0.901,0.804,0.893,2.65987145557656
94540311,1991,3.556,118,1,0.817,0.937,0.742,2.66071077504726
94570078,1991,1.545,93,1,0.97,0.936,0.903,2.66451228733459
94570493,1991,3.083,91,1,0.89,0.918,0.836,2.66160491493384
94570526,1991,2.875,107,1,0.794,0.906,0.813,2.66199810964083
94570620,1991,2.778,100,1,0.779,0.921,0.868,2.66218147448015
94571010,1991,2.286,114,1,0.904,0.931,0.835,2.66311153119093
94571100,1991,1.714,111,1,0.704,0.913,0.87,2.66419281663516
94571367,1991,2.5,91,1,0.984,0.963,0.93,2.66270699432892
94571903,1991,2.125,115,1,0.552,0.921,0.854,2.66341587901701
94572104,1991,3.714,103,1,0.814,0.829,0.84,2.66041209829868
94572160,1991,1.571,96,1,0.847,0.921,0.897,2.66446313799622
94572285,1991,2.133,93,1,0.83,0.917,0.84,2.66340075614367
94572343,1991,1.333,100,1,0.987,0.922,0.674,2.66491304347826
94572560,1991,2.857,95,1,0.626,0.935,0.84,2.66203213610586
94572661,1991,3.267,112,1,0.859,0.936,0.914,2.66125708884688
94572918,1991,1.417,106,1,0.865,0.948,0.769,2.66475425330813
94573951,1991,2.1,106,1,0.93,0.863,0.869,2.66346313799622
94574241,1991,3.25,99,1,0.87,0.92,0.788,2.66128922495274
94574281,1991,3.214,108,1,0.907,0.948,0.805,2.6613572778828
94574536,1991,1.4,83,1,0.875,0.9,0.882,2.66478638941399
94574729,1991,1.167,99,1,0.678,0.839,0.753,2.66522684310019
94575130,1991,2.111,118,1,0.684,0.887,0.83,2.66344234404537
94575172,1991,2.8,120,1,0.564,0.931,0.991,2.66213988657845
94575231,1991,1.9,118,1,0.565,0.873,0.657,2.66384120982987
94576024,1991,2.333,93,1,0.921,0.904,0.798,2.66302268431002
94576232,1991,3,111,1,0.743,0.878,0.742,2.6617618147448
94576292,1991,2.5,73,1,0.872,0.926,0.93,2.66270699432892
94576352,1991,3.538,115,1,0.757,0.896,0.684,2.66074480151229
94576357,1991,2.615,85,1,0.757,0.896,0.684,2.66248960302458
94576659,1991,1.9,116,1,0.984,0.947,0.89,2.66384120982987
94576706,1991,4,103,1,0.883,0.87,0.919,2.65987145557656
94577084,1991,2.786,116,1,0.95,0.951,0.982,2.66216635160681
94577181,1991,1.167,104,0,0.753,0.947,0.892,2.66522684310019
94578088,1991,3.167,108,1,0.825,0.918,0.883,2.66144612476371
94578194,1991,4,120,1,0.769,0.916,0.683,2.65987145557656
94578410,1991,3.167,107,1,0.798,0.979,0.987,2.66144612476371
94578490,1991,2.25,107,1,0.644,0.926,0.71,2.66317958412098
94578587,1991,1.214,7,1,0.638,0.852,0.846,2.66513799621928
94578881,1991,1.583,75,1,0.795,0.93,0.937,2.6644404536862
94578890,1991,2.75,112,1,0.5,0.908,0.846,2.66223440453686
94578910,1991,2.667,103,1,0.847,0.955,0.856,2.66239130434783
94579232,1991,3.75,108,1,0.743,0.925,0.74,2.66034404536862
94579290,1991,2.125,93,1,0.795,0.938,0.838,2.66341587901701
94579945,1991,1.75,104,0,0.979,0.921,0.697,2.6641247637051
94579998,1991,3.5,106,1,0.785,0.958,0.822,2.66081663516068
94614472,1991,2.625,91,1,0.859,0.944,0.821,2.66247069943289
94619266,1991,2.333,108,1,0.816,0.98,0.881,2.66302268431002
95506154,1991,1.25,118,1,0.978,0.938,0.731,2.66506994328923
95506230,1991,3.412,111,1,0.883,0.94,0.87,2.66098298676749
95506426,1991,1.5,50,1,0.986,0.922,0.823,2.66459735349717
95506482,1991,3.333,116,1,0.891,0.922,0.894,2.66113232514178
95506684,1991,2.417,94,0,0.989,0.929,0.93,2.66286389413989
95570692,1991,4,104,1,0.918,0.895,0.757,2.65987145557656
95571100,1991,2.267,107,1,0.622,0.911,0.818,2.66314744801512
95571112,1991,3.286,116,1,0.604,0.949,0.921,2.66122117202269
95571160,1991,1,103,1,0.908,0.91,0.896,2.66554253308129
95571316,1991,3.625,118,1,0.91,0.965,0.932,2.66058034026465
95571877,1991,1.125,75,1,0.942,0.921,0.917,2.66530623818526
95572316,1991,3.455,115,1,0.766,0.877,0.91,2.66090170132325
95572386,1991,4,115,1,0.462,0.922,0.822,2.65987145557656
95572804,1991,2.85,83,1,0.651,0.921,0.752,2.66204536862004
95572927,1991,0.923,119,1,0.589,0.887,0.836,2.66568809073724
95573193,1991,2.643,111,1,0.896,0.935,0.859,2.66243667296786
95573293,1991,2.143,96,1,0.508,0.934,0.749,2.66338185255199
95573407,1991,1.583,67,1,0.9,0.913,0.857,2.6644404536862
95573939,1991,2.786,115,1,0.71,0.881,0.662,2.66216635160681
95573951,1991,2.286,96,1,0.994,0.901,0.754,2.66311153119093
95574408,1991,2.417,114,1,0.742,0.964,0.851,2.66286389413989
95574790,1991,0.25,104,0,0.676,0.861,0.79,2.66696030245747
95574804,1991,3.417,108,1,0.523,0.881,0.785,2.66097353497165
95574998,1991,1,74,0,0.98,0.937,0.775,2.66554253308129
95575014,1991,2.143,110,1,0.905,0.913,0.921,2.66338185255199
95575029,1991,2,74,0,0.667,0.936,0.841,2.66365217391304
95575122,1991,0,67,0,0.563,0.921,0.895,2.66743289224953
95575153,1991,2.143,91,1,0.891,0.946,0.906,2.66338185255199
95575203,1991,1.857,89,1,0.903,0.922,0.876,2.6639224952741
95575243,1991,3.5,119,1,0.845,0.949,0.934,2.66081663516068
95575255,1991,1.929,100,1,0.765,0.883,0.885,2.66378638941399
95575313,1991,3,94,1,0.634,0.908,0.853,2.6617618147448
95575337,1991,3.875,119,1,0.934,0.922,0.936,2.66010775047259
95575351,1991,2.857,99,1,0.458,0.924,0.926,2.66203213610586
95576115,1991,3,111,1,0.983,0.911,0.77,2.6617618147448
95576471,1991,3.417,119,1,0.673,0.956,0.866,2.66097353497165
95576519,1991,2.143,115,1,0.864,0.948,0.811,2.66338185255199
95576814,1991,2.857,119,1,0.864,0.948,0.811,2.66203213610586
95577061,1991,3.714,115,1,0.817,0.968,0.817,2.66041209829868
95577267,1991,2.364,104,0,0.894,0.948,0.815,2.6629640831758
95577783,1991,3.5,112,1,0.935,0.938,0.906,2.66081663516068
95578109,1991,2.25,99,1,0.484,0.783,0.848,2.66317958412098
95578126,1991,3,107,1,0.929,0.95,0.946,2.6617618147448
95578413,1991,3.5,86,1,0.855,0.936,0.904,2.66081663516068
95578741,1991,3.875,116,1,0.77,0.937,0.81,2.66010775047259
95578911,1991,2.333,79,1,0.901,0.843,0.756,2.66302268431002
95578939,1991,1,89,1,0.614,0.908,0.827,2.66554253308129
95578948,1991,2.125,93,0,0.77,0.937,0.81,2.66341587901701
95579175,1991,3.667,119,1,0.873,0.957,0.855,2.66050094517959
95579332,1991,1.857,93,1,0.779,0.944,0.984,2.6639224952741
95579994,1991,1.615,106,1,0.804,0.951,0.833,2.66437996219282
95619167,1991,3.8,83,1,0.764,0.847,0.51,2.66024952741021
96500056,1991,3.667,104,1,0.994,0.874,0.916,2.66050094517959
96500981,1991,2.571,108,1,0.974,0.924,0.887,2.66257277882798
96504509,1991,2.769,107,1,0.744,0.947,0.888,2.66219848771267
96506122,1991,3.667,114,1,0.831,0.83,0.823,2.66050094517959
96506692,1991,3.25,12,1,0.691,0.947,0.98,2.66128922495274
96508974,1991,1.417,114,1,0.848,0.888,0.885,2.66475425330813
96540219,1991,3.308,94,1,0.784,0.918,0.9,2.66117958412098
96546779,1991,3.417,116,1,0.673,0.956,0.866,2.66097353497165
96570188,1991,2.143,83,1,0.958,0.948,0.857,2.66338185255199
96570285,1991,2,108,1,0.944,0.876,0.81,2.66365217391304
96570416,1991,3.769,91,1,0.884,0.947,0.861,2.66030812854442
96570418,1991,2.667,104,1,0.961,0.896,0.915,2.66239130434783
96571211,1991,3,108,1,0.904,0.931,0.835,2.6617618147448
96571911,1991,2,99,1,0.843,0.913,0.76,2.66365217391304
96572197,1991,3.714,111,1,0.852,0.937,0.836,2.66041209829868
96572201,1991,2.5,108,1,0.771,0.918,0.775,2.66270699432892
96572224,1991,2.786,104,1,0.855,0.912,0.789,2.66216635160681
96572318,1991,3,104,1,0.869,0.957,0.723,2.6617618147448
96572388,1991,3.133,110,1,0.744,0.94,0.936,2.66151039697543
96572648,1991,2.833,104,1,0.685,0.91,0.811,2.6620775047259
96572916,1991,3.786,102,1,0.777,0.958,0.79,2.66027599243856
96573253,1991,2.091,118,1,0.85,0.837,0.849,2.66348015122873
96573291,1991,3.571,107,1,0.783,0.938,0.705,2.66068241965974
96573416,1991,3.143,95,1,0.567,0.918,0.879,2.66149149338374
96574438,1991,0.143,87,0,0.902,0.935,0.842,2.66716257088847
96574589,1991,2.929,107,1,0.654,0.873,0.753,2.66189603024575
96574616,1991,1.846,79,1,0.917,0.922,0.836,2.66394328922495
96575171,1991,2.533,110,1,0.564,0.931,0.991,2.66264461247637
96575187,1991,2.917,104,1,0.641,0.917,0.958,2.66191871455577
96575249,1991,2.813,106,1,0.635,0.911,0.902,2.66211531190926
96575289,1991,1.833,98,1,0.641,0.917,0.958,2.66396786389414
96575298,1991,3.417,108,1,0.996,0.821,0.886,2.66097353497165
96575391,1991,3.067,114,1,0.904,0.903,0.878,2.66163516068053
96575862,1991,3.571,122,1,0.588,0.934,0.975,2.66068241965974
96575926,1991,1.667,96,1,0.74,0.961,0.97,2.66428166351607
96575978,1991,2.933,118,1,0.564,0.931,0.991,2.66188846880907
96576287,1991,1.333,122,0,0.935,0.902,0.721,2.66491304347826
96576531,1991,3.118,104,1,0.962,0.882,0.994,2.66153875236295
96576720,1991,2.167,104,1,0.911,0.853,0.829,2.66333648393195
96578138,1991,4,82,1,0.874,0.905,0.821,2.65987145557656
96578210,1991,1.667,103,1,0.855,0.936,0.904,2.66428166351607
96578347,1991,3.889,115,1,0.73,0.956,0.773,2.66008128544424
96578569,1991,1.833,107,1,0.763,0.926,0.799,2.66396786389414
96578900,1991,1.875,77,1,0.866,0.936,0.779,2.66388846880907
96579330,1991,3.125,86,1,0.922,0.974,0.846,2.66152551984877
96579376,1991,3,102,1,0.819,0.952,0.803,2.6617618147448
96579966,1991,3.167,91,1,0.741,0.953,0.902,2.66144612476371
96579986,1991,4,108,1,0.922,0.916,0.935,2.65987145557656
96579996,1991,2.188,116,1,0.591,0.958,0.878,2.66329678638941
96619661,1991,3.875,118,1,0.875,0.87,0.801,2.66010775047259
96636356,1991,3.333,115,1,0.937,0.884,0.75,2.66113232514178
96676958,1991,2.667,73,1,0.859,0.832,0.887,2.66239130434783
96678377,1991,2.75,111,1,0.926,0.935,0.871,2.66223440453686
97500273,1991,3.214,104,1,0.976,0.947,0.92,2.6613572778828
97500535,1991,2.846,107,1,0.82,0.954,0.845,2.66205293005671
97500651,1991,3.5,103,0,0.993,0.925,0.887,2.66081663516068
97503839,1991,1,91,1,0.943,0.939,0.784,2.66554253308129
97504107,1991,3.714,119,1,0.48,0.759,0.862,2.66041209829868
97504523,1991,3.895,112,1,0.9,0.904,0.889,2.66006994328923
97506156,1991,1.909,103,1,0.935,0.927,0.965,2.66382419659735
97506932,1991,3.867,118,1,0.764,0.898,0.797,2.66012287334594
97506999,1991,2.917,104,1,0.729,0.918,0.957,2.66191871455577
97540051,1991,2,71,1,0.733,0.949,0.804,2.66365217391304
97543903,1991,2.667,103,1,0.72,0.939,0.87,2.66239130434783
97570089,1991,2.286,93,1,0.916,0.936,0.915,2.66311153119093
97570213,1991,2.154,108,1,0.867,0.953,0.719,2.66336105860113
97570490,1991,3.25,71,1,0.701,0.887,0.799,2.66128922495274
97571079,1991,0.25,94,0,0.966,0.925,0.951,2.66696030245747
97571865,1991,3,115,1,0.984,0.963,0.93,2.6617618147448
97572009,1991,3.143,106,1,0.814,0.829,0.84,2.66149149338374
97572387,1991,2,85,1,0.699,0.949,0.921,2.66365217391304
97572861,1991,2.692,106,1,0.806,0.955,0.939,2.66234404536862
97573616,1991,2.444,115,1,0.567,0.918,0.879,2.66281285444234
97573933,1991,3.143,106,1,0.943,0.939,0.784,2.66149149338374
97573943,1991,3.125,107,1,0.83,0.938,0.872,2.66152551984877
97573953,1991,4,114,1,0.992,0.875,0.843,2.65987145557656
97574044,1991,1.909,118,0,0.824,0.907,0.857,2.66382419659735
97574126,1991,2.786,83,1,0.811,0.856,0.453,2.66216635160681
97574127,1991,3.643,120,1,0.737,0.858,0.806,2.66054631379962
97574142,1991,2.167,100,1,0.855,0.937,0.866,2.66333648393195
97574413,1991,3.643,83,1,0.66,0.946,0.885,2.66054631379962
97575020,1991,2.429,95,1,0.597,0.935,0.924,2.66284120982987
