aid,year,gpa,pvt,grad,fam_mig,fam_inc,fam_edu,avg_peer_gpa
91719936,1995,2.125,103,1,0.759,0.942,0.827,2.60491094619666
92316359,1995,3.462,73,1,0.897,0.943,0.921,2.60243042671614
92316856,1995,2.25,106,1,0.975,0.913,0.87,2.60467903525047
92374978,1995,1.714,116,1,0.817,0.919,0.883,2.60567346938776
92504100,1995,3.3,120,1,0.99,0.975,0.953,2.60273098330241
92506844,1995,2.417,91,1,0.916,0.925,0.878,2.60436920222635
92570629,1995,2.75,102,1,0.843,0.893,0.793,2.60375139146568
92571801,1995,2.222,94,1,0.778,0.943,0.864,2.60473098330241
92572169,1995,4,102,1,0.625,0.952,0.873,2.60143228200371
92572260,1995,4,118,1,0.737,0.924,0.837,2.60143228200371
92572665,1995,2.615,99,1,0.806,0.955,0.939,2.60400185528757
92573010,1995,4,116,1,0.732,0.912,0.905,2.60143228200371
92573917,1995,2.429,107,1,0.703,0.92,0.843,2.60434693877551
92575248,1995,2.143,91,1,0.951,0.836,0.753,2.60487755102041
92575807,1995,3.25,104,1,0.783,0.918,0.991,2.60282374768089
92575944,1995,2.786,111,0,0.85,0.943,0.965,2.60368460111317
92577920,1995,3.2,116,1,0.954,0.927,0.563,2.60291651205937
92579960,1995,1.75,106,0,0.741,0.953,0.902,2.60560667903525
92579984,1995,2.5,115,1,0.935,0.897,0.862,2.60421521335807
92579991,1995,4,90,1,0.795,0.938,0.838,2.60143228200371
92619168,1995,2.625,119,1,0.875,0.87,0.801,2.60398330241188
92710191,1995,3.417,102,1,0.503,0.923,0.894,2.60251391465677
92710291,1995,2.333,82,1,0.701,0.887,0.799,2.60452504638219
92710916,1995,2.188,77,1,0.917,0.949,0.814,2.60479406307978
92710936,1995,3.438,114,1,0.769,0.947,0.781,2.60247495361781
92711974,1995,1.75,95,1,0.695,0.938,0.873,2.60560667903525
92712919,1995,0,86,1,0.731,0.93,0.825,2.60885343228201
92712993,1995,2.538,99,1,0.921,0.938,0.836,2.60414471243043
92712996,1995,3.071,90,1,0.921,0.938,0.836,2.60315584415585
92712998,1995,1.929,99,1,0.921,0.938,0.836,2.6052745825603
92713191,1995,3.571,116,1,0.804,0.969,0.919,2.60222820037106
92713198,1995,3.286,119,1,0.751,0.943,0.69,2.60275695732839
92713293,1995,3.714,91,1,0.821,0.909,0.766,2.60196289424861
92714932,1995,2.125,83,1,0.951,0.943,0.84,2.60491094619666
92715259,1995,0.857,89,1,0.458,0.924,0.926,2.60726345083488
92715399,1995,3.5,106,1,0.912,0.895,0.933,2.6023599257885
92715931,1995,3.333,100,1,0.887,0.887,0.871,2.60266975881262
92715936,1995,3,73,1,0.957,0.908,0.88,2.60328756957329
92715984,1995,3.857,100,1,0.637,0.96,0.846,2.60169758812616
92716288,1995,1,122,0,0.983,0.952,0.911,2.60699814471243
92716313,1995,2.357,107,1,0.909,0.772,0.807,2.60448051948052
92716332,1995,3.412,112,1,0.977,0.901,0.904,2.60252319109462
92716353,1995,2.333,116,1,0.985,0.943,0.785,2.60452504638219
92716390,1995,1.462,95,1,0.713,0.924,0.859,2.60614100185529
92716901,1995,3.083,114,1,0.933,0.826,0.855,2.60313358070501
92716902,1995,3.769,119,1,0.933,0.826,0.855,2.60186085343228
92716903,1995,4,103,1,0.792,0.851,0.842,2.60143228200371
92716936,1995,2.778,81,1,0.971,0.923,0.939,2.60369944341373
92716971,1995,3.333,108,1,0.673,0.956,0.866,2.60266975881262
92716985,1995,2.25,122,1,0.96,0.932,0.765,2.60467903525047
92717166,1995,2.429,82,1,0.56,0.911,0.876,2.60434693877551
92717916,1995,1.929,104,1,0.811,0.937,0.876,2.6052745825603
92718027,1995,2.833,83,1,0.901,0.906,0.905,2.6035974025974
92718126,1995,0.333,64,1,0.812,0.916,0.98,2.60823562152134
92718265,1995,3.3,99,1,0.851,0.897,0.728,2.60273098330241
92718344,1995,3.625,96,1,0.966,0.927,0.833,2.6021280148423
92718370,1995,2.333,106,1,0.731,0.862,0.793,2.60452504638219
92718374,1995,1.909,82,1,0.731,0.862,0.793,2.60531168831169
92718978,1995,2.25,104,1,0.898,0.897,0.768,2.60467903525047
92719971,1995,2.667,99,1,0.76,0.895,0.808,2.60390538033395
92719975,1995,2.5,112,1,0.836,0.948,0.83,2.60421521335807
93316052,1995,1.583,74,1,0.975,0.913,0.87,2.60591651205937
93374975,1995,2.375,106,1,0.694,0.927,0.905,2.60444712430427
93374978,1995,3.444,118,1,0.817,0.919,0.883,2.6024638218924
93571114,1995,3.125,115,1,0.688,0.934,0.9,2.60305565862709
93571301,1995,2.143,108,1,0.887,0.9,0.878,2.60487755102041
93572284,1995,2.563,90,1,0.744,0.94,0.936,2.60409833024119
93572287,1995,1.625,100,0,0.569,0.958,0.839,2.60583858998145
93573618,1995,2.125,96,1,0.856,0.927,0.901,2.60491094619666
93573699,1995,1.875,83,1,0.952,0.968,0.975,2.60537476808906
93575244,1995,2.765,98,1,0.809,0.93,0.951,2.60372356215214
93575403,1995,2.625,95,1,0.735,0.864,0.946,2.60398330241188
93575946,1995,2.125,102,0,0.85,0.943,0.965,2.60491094619666
93576741,1995,2.692,75,1,0.704,0.894,0.946,2.60385899814471
93579961,1995,2.083,91,1,0.899,0.952,0.833,2.60498886827458
93619164,1995,2.714,119,1,0.816,0.98,0.881,2.60381818181818
93619466,1995,1.875,93,1,0.928,0.958,0.93,2.60537476808906
93619861,1995,1.667,111,1,0.928,0.958,0.93,2.60576066790353
93710092,1995,2.583,87,1,0.924,0.913,0.782,2.6040612244898
93710397,1995,2.667,91,1,0.918,0.895,0.757,2.60390538033395
93712270,1995,3.5,104,1,0.643,0.94,0.852,2.6023599257885
93712272,1995,1,100,1,0.6,0.945,0.97,2.60699814471243
93712292,1995,2.143,111,0,0.921,0.938,0.836,2.60487755102041
93712295,1995,3.429,103,1,0.852,0.937,0.836,2.60249165120594
93713294,1995,1.286,102,1,0.783,0.938,0.705,2.60646753246753
93714087,1995,1.5,111,0,0.813,0.927,0.86,2.60607050092765
93714111,1995,0.3,82,0,0.998,0.92,0.801,2.60829684601113
93714890,1995,2.667,106,1,0.785,0.889,0.834,2.60390538033395
93715362,1995,3.643,104,1,0.529,0.897,0.932,2.60209461966605
93715937,1995,3.25,86,1,0.999,0.919,0.993,2.60282374768089
93715982,1995,3.429,107,1,0.641,0.917,0.958,2.60249165120594
93716058,1995,2.643,107,1,0.833,0.899,0.842,2.60394990723562
93716092,1995,1.714,75,1,0.539,0.951,0.892,2.60567346938776
93716159,1995,2.692,104,1,0.914,0.857,0.838,2.60385899814471
93716196,1995,2.571,95,1,0.601,0.906,0.845,2.60408348794063
93716260,1995,2.364,86,1,0.878,0.918,0.782,2.60446753246753
93716905,1995,1.917,102,1,0.738,0.834,0.827,2.60529684601113
93716975,1995,2.231,90,0,0.673,0.956,0.866,2.60471428571429
93716976,1995,3.353,104,1,0.673,0.956,0.866,2.60263265306123
93717162,1995,3.4,107,1,0.961,0.947,0.744,2.60254545454546
93718017,1995,0.5,61,0,0.783,0.912,0.718,2.60792578849722
93718046,1995,2.778,118,1,0.961,0.909,0.873,2.60369944341373
93718280,1995,1.588,78,1,0.961,0.93,0.97,2.60590723562152
93718316,1995,1.625,73,0,0.847,0.955,0.856,2.60583858998145
93718326,1995,3.333,120,1,0.904,0.882,0.881,2.60266975881262
94571310,1995,3,85,1,0.843,0.913,0.76,2.60328756957329
94572326,1995,2.077,89,1,0.589,0.887,0.836,2.605
94572981,1995,3.125,103,1,0.699,0.949,0.921,2.60305565862709
94572988,1995,2.824,104,1,0.699,0.949,0.921,2.60361410018553
94572989,1995,3.118,104,1,0.462,0.922,0.822,2.60306864564008
94573955,1995,3.8,95,1,0.999,0.943,0.963,2.60180333951763
94574802,1995,3.917,119,1,0.838,0.913,0.978,2.60158627087199
94575029,1995,3.429,114,1,0.691,0.941,0.863,2.60249165120594
94575940,1995,2.75,102,1,0.462,0.953,0.776,2.60375139146568
94576844,1995,2.417,96,1,0.813,0.897,0.838,2.60436920222635
94579262,1995,3,96,1,0.733,0.956,0.859,2.60328756957329
94579294,1995,3.125,91,1,0.785,0.958,0.822,2.60305565862709
94619262,1995,2.188,112,1,0.928,0.958,0.93,2.60479406307978
94619467,1995,2.563,120,1,0.764,0.847,0.51,2.60409833024119
94710974,1995,3.438,116,1,0.97,0.936,0.903,2.60247495361781
94710994,1995,3.667,120,1,0.63,0.837,0.813,2.60205009276438
94711176,1995,3.455,106,1,0.704,0.978,0.925,2.60244341372913
94711266,1995,3.6,115,1,0.873,0.903,0.92,2.60217439703154
94711862,1995,2.375,104,1,0.888,0.949,0.991,2.60444712430427
94711974,1995,3.111,111,1,0.685,0.978,0.93,2.60308163265306
94712218,1995,0.417,110,1,0.853,0.869,0.865,2.60807977736549
94712917,1995,3.083,103,1,0.746,0.868,0.801,2.60313358070501
94712942,1995,2.778,103,1,0.936,0.939,0.737,2.60369944341373
94712990,1995,2.857,91,1,0.852,0.937,0.836,2.60355287569573
94712991,1995,3.357,90,1,0.852,0.937,0.836,2.60262523191095
94713936,1995,2.667,112,1,0.974,0.947,0.838,2.60390538033395
94714085,1995,3.583,100,1,0.907,0.948,0.805,2.60220593692022
94714180,1995,3.5,112,1,0.907,0.948,0.805,2.6023599257885
94714244,1995,0.143,99,0,0.973,0.928,0.915,2.60858812615956
94714310,1995,1.429,64,1,0.912,0.817,0.813,2.60620222634509
94715123,1995,2,81,0,0.74,0.961,0.97,2.60514285714286
94715922,1995,2.733,94,1,0.663,0.928,0.893,2.60378293135436
94716011,1995,1.75,102,1,0.715,0.896,0.897,2.60560667903525
94716068,1995,2.182,110,1,0.611,0.839,0.672,2.6048051948052
94716281,1995,3.083,116,1,0.798,0.919,0.862,2.60313358070501
94716893,1995,2.786,93,1,0.945,0.948,0.894,2.60368460111317
94716976,1995,0.917,116,0,0.82,0.914,0.813,2.60715213358071
94717461,1995,2.5,120,1,0.56,0.911,0.876,2.60421521335807
94718180,1995,3.071,74,1,0.908,0.854,0.846,2.60315584415585
94718194,1995,3.75,95,1,0.877,0.957,0.834,2.60189610389611
94718249,1995,3.889,112,1,0.89,0.945,0.903,2.60163821892394
94718273,1995,2,110,1,0.896,0.937,0.883,2.60514285714286
94718277,1995,1.727,89,1,0.898,0.897,0.768,2.60564935064935
94718284,1995,2.286,102,1,0.638,0.852,0.846,2.60461224489796
94718329,1995,1.824,91,1,0.473,0.947,0.956,2.6054693877551
94718971,1995,3.417,104,1,0.963,0.939,0.783,2.60251391465677
94719270,1995,1,89,0,0.836,0.948,0.83,2.60699814471243
94719279,1995,3.167,106,1,0.76,0.895,0.808,2.60297773654917
94719935,1995,2.462,91,1,0.824,0.948,0.955,2.60428571428572
94719978,1995,2.364,106,1,0.346,0.923,0.858,2.60446753246753
95374972,1995,3,112,1,0.817,0.919,0.883,2.60328756957329
95374973,1995,3,112,1,0.694,0.927,0.905,2.60328756957329
95374975,1995,3.5,122,1,0.694,0.927,0.905,2.6023599257885
95504902,1995,3.143,119,1,0.938,0.939,0.996,2.60302226345084
95570621,1995,2.889,83,1,0.516,0.932,0.823,2.60349350649351
95571018,1995,3.625,104,1,0.875,0.858,0.903,2.6021280148423
95573219,1995,2.571,103,1,0.705,0.941,0.919,2.60408348794063
95573618,1995,2.75,83,1,0.935,0.931,0.856,2.60375139146568
95574608,1995,3.417,116,1,0.906,0.963,0.971,2.60251391465677
95575100,1995,3.429,108,1,0.57,0.965,0.924,2.60249165120594
95575206,1995,3.75,85,1,0.783,0.918,0.991,2.60189610389611
95575404,1995,2.636,108,1,0.863,0.949,0.944,2.60396289424861
95575940,1995,3.429,112,1,0.835,0.895,0.809,2.60249165120594
95576759,1995,1.333,112,1,0.987,0.912,0.807,2.60638033395176
95577054,1995,3.667,83,1,0.979,0.909,0.877,2.60205009276438
95577928,1995,3,118,1,0.945,0.976,0.964,2.60328756957329
95579960,1995,0.9,96,1,0.564,0.922,0.817,2.60718367346939
95710117,1995,3.786,107,1,0.765,0.898,0.463,2.6018293135436
95710158,1995,2.833,86,1,0.748,0.95,0.938,2.6035974025974
95711978,1995,2.692,107,1,0.704,0.978,0.925,2.60385899814471
95712297,1995,3.857,107,1,0.921,0.938,0.836,2.60169758812616
95712945,1995,2.75,96,1,0.855,0.91,0.856,2.60375139146568
95713335,1995,3.286,104,1,0.938,0.912,0.749,2.60275695732839
95714020,1995,0,122,0,0.982,0.896,0.88,2.60885343228201
95714226,1995,2.071,106,1,0.938,0.945,0.75,2.60501113172542
95714281,1995,3.143,111,1,0.991,0.922,0.795,2.60302226345084
95714322,1995,4,107,1,0.674,0.884,0.818,2.60143228200371
95714886,1995,0.636,93,0,0.991,0.922,0.795,2.60767346938776
95714924,1995,3.5,120,1,0.674,0.884,0.818,2.6023599257885
95715097,1995,1.615,110,1,0.904,0.903,0.878,2.60585714285714
95715358,1995,1.071,104,1,0.767,0.951,0.905,2.60686641929499
95715368,1995,3.067,90,1,0.529,0.897,0.932,2.60316326530612
95715935,1995,2.1,110,1,0.834,0.892,0.731,2.6049573283859
95715937,1995,4,119,1,0.865,0.905,0.845,2.60143228200371
95716028,1995,3.077,96,1,0.988,0.903,0.892,2.60314471243043
95716087,1995,0.6,112,1,0.983,0.952,0.911,2.60774025974026
95716214,1995,1.714,106,0,0.838,0.837,0.748,2.60567346938776
95716238,1995,3.938,103,1,0.977,0.901,0.904,2.60154730983303
95716862,1995,3.714,106,1,0.959,0.903,0.742,2.60196289424861
95716906,1995,2.917,116,1,0.861,0.911,0.704,2.60344155844156
95717168,1995,3.176,110,1,0.949,0.93,0.91,2.60296103896104
95717364,1995,3.214,116,1,0.647,0.931,0.832,2.6028905380334
95717469,1995,2.143,83,0,0.788,0.946,0.834,2.60487755102041
95717861,1995,1.308,89,1,0.56,0.911,0.876,2.606426716141
95717914,1995,4,87,1,0.811,0.937,0.876,2.60143228200371
95717916,1995,3.786,110,1,0.699,0.971,0.878,2.6018293135436
95717951,1995,4,102,1,0.864,0.952,0.881,2.60143228200371
95718215,1995,2.25,73,1,0.783,0.912,0.718,2.60467903525047
95718216,1995,0.875,75,0,0.81,0.923,0.887,2.60723005565863
95718313,1995,3.875,108,1,0.889,0.937,0.893,2.60166419294991
95718387,1995,2.286,41,1,0.618,0.928,0.655,2.60461224489796
95718900,1995,2.714,104,1,0.615,0.93,0.941,2.60381818181818
95718908,1995,1.333,79,1,0.801,0.928,0.802,2.60638033395176
95718918,1995,3.75,108,1,0.57,0.96,0.978,2.60189610389611
95718971,1995,3.25,95,1,0.951,0.936,0.848,2.60282374768089
95719279,1995,1,85,1,0.874,0.962,0.872,2.60699814471243
95719973,1995,1.667,102,1,0.873,0.957,0.855,2.60576066790353
96316155,1995,2.214,74,1,0.859,0.832,0.887,2.60474582560297
96316353,1995,2.929,104,1,0.822,0.89,0.79,2.60341929499073
96374974,1995,3,120,1,0.694,0.927,0.905,2.60328756957329
96506449,1995,2.917,73,1,0.737,0.953,0.945,2.60344155844156
96571214,1995,2.667,90,1,0.91,0.965,0.932,2.60390538033395
96571400,1995,2.857,115,1,0.622,0.911,0.818,2.60355287569573
96571509,1995,2.286,103,1,0.545,0.936,0.821,2.60461224489796
96572225,1995,2.667,102,1,0.589,0.887,0.836,2.60390538033395
96572260,1995,3,119,1,0.797,0.943,0.986,2.60328756957329
96572283,1995,3.118,102,1,0.919,0.952,0.919,2.60306864564008
96572289,1995,4,115,1,0.919,0.952,0.919,2.60143228200371
96572365,1995,3.583,86,1,0.613,0.936,0.954,2.60220593692022
96572382,1995,2.765,116,1,0.462,0.922,0.822,2.60372356215214
96573954,1995,3.125,118,1,0.972,0.961,0.852,2.60305565862709
96573957,1995,2.857,107,1,0.934,0.948,0.79,2.60355287569573
96575247,1995,4,107,1,0.945,0.899,0.849,2.60143228200371
96575306,1995,3.714,91,1,0.926,0.956,0.918,2.60196289424861
96575940,1995,2.467,108,0,0.845,0.929,0.998,2.60427643784787
96575942,1995,2.467,89,1,0.661,0.919,0.777,2.60427643784787
96575944,1995,2.944,102,1,0.601,0.914,0.773,2.60339146567718
96579262,1995,1.769,96,1,0.718,0.943,0.932,2.60557142857143
96579296,1995,3.25,104,1,0.795,0.938,0.838,2.60282374768089
96619369,1995,3.875,120,1,0.764,0.847,0.51,2.60166419294991
96619469,1995,2,110,1,0.713,0.875,0.809,2.60514285714286
96710053,1995,1,75,0,0.909,0.952,0.93,2.60699814471243
96710082,1995,0.571,86,0,0.964,0.924,0.829,2.60779406307978
96710137,1995,3.765,114,1,0.61,0.944,0.86,2.60186827458256
96710217,1995,3.643,107,1,0.795,0.934,0.802,2.60209461966605
96710237,1995,1.769,98,1,0.61,0.944,0.86,2.60557142857143
96710311,1995,3,103,1,0.958,0.951,0.999,2.60328756957329
96710333,1995,3.571,102,1,0.512,0.915,0.783,2.60222820037106
96710470,1995,3.765,99,1,0.91,0.972,0.792,2.60186827458256
96710888,1995,1.857,99,1,0.964,0.924,0.829,2.60540816326531
96711162,1995,3.333,107,1,0.908,0.91,0.896,2.60266975881262
96712213,1995,1.538,99,1,0.78,0.907,0.87,2.606
96712349,1995,1.125,106,1,0.685,0.91,0.811,2.60676623376624
96712399,1995,2.143,52,1,0.852,0.937,0.836,2.60487755102041
96712900,1995,1.6,103,1,0.591,0.874,0.864,2.60588497217069
96712905,1995,3.667,119,1,0.591,0.874,0.864,2.60205009276438
96713094,1995,3.143,111,1,0.852,0.959,0.919,2.60302226345084
96713133,1995,2.571,102,1,0.993,0.819,0.662,2.60408348794063
96713202,1995,2.917,100,1,0.94,0.948,0.93,2.60344155844156
96713231,1995,3,108,1,0.993,0.819,0.662,2.60328756957329
96713333,1995,3.625,108,1,0.431,0.828,0.733,2.6021280148423
96714020,1995,3.643,107,1,0.818,0.908,0.825,2.60209461966605
96714325,1995,2.786,104,1,0.793,0.888,0.767,2.60368460111317
96715289,1995,2.786,91,1,0.637,0.96,0.846,2.60368460111317
96715930,1995,2.222,82,1,0.827,0.946,0.858,2.60473098330241
96715938,1995,2.875,118,1,0.777,0.936,0.903,2.60351948051948
96716152,1995,1.167,89,1,0.915,0.93,0.912,2.60668831168831
96716166,1995,1.692,104,1,0.959,0.903,0.742,2.60571428571429
96716334,1995,1.444,77,1,0.94,0.868,0.665,2.60617439703154
96716523,1995,2,96,1,0.977,0.914,0.865,2.60514285714286
96716903,1995,3.357,118,1,0.786,0.867,0.796,2.60262523191095
96716904,1995,3.333,100,1,0.895,0.794,0.849,2.60266975881262
96716910,1995,1.083,114,0,0.711,0.94,0.792,2.60684415584416
96716974,1995,2.692,104,1,0.905,0.929,0.837,2.60385899814471
96718013,1995,0.429,79,1,0.889,0.937,0.893,2.60805751391466
96718145,1995,3.778,95,1,0.966,0.927,0.833,2.60184415584416
96718148,1995,3,107,1,0.77,0.937,0.81,2.60328756957329
96718172,1995,1.417,106,0,0.963,0.939,0.783,2.60622448979592
96718219,1995,4,104,1,0.855,0.936,0.904,2.60143228200371
96718945,1995,2.889,107,1,0.89,0.945,0.903,2.60349350649351
96719930,1995,3.111,65,1,0.824,0.948,0.955,2.60308163265306
96719939,1995,3.667,89,1,0.779,0.944,0.984,2.60205009276438
97374972,1995,3.714,106,1,0.694,0.927,0.905,2.60196289424861
97500221,1995,2.125,86,1,0.839,0.905,0.881,2.60491094619666
97504202,1995,3,114,1,0.804,0.928,0.871,2.60328756957329
97506047,1995,2.333,114,1,0.75,0.916,0.988,2.60452504638219
