aid,year,gpa,pvt,grad,fam_mig,fam_inc,fam_edu,avg_peer_gpa
92573818,1993,2.556,93,1,0.705,0.941,0.919,2.57982154340836
92573831,1993,3.727,116,1,0.431,0.856,0.679,2.57793890675241
92573916,1993,2.778,108,1,0.856,0.927,0.901,2.57946463022508
92573958,1993,3.5,103,1,0.89,0.915,0.964,2.5783038585209
92574018,1993,0.846,112,1,0.703,0.847,0.656,2.58257073954984
92574701,1993,2.083,90,1,0.427,0.935,0.948,2.58058199356913
92575033,1993,1.75,112,1,0.884,0.893,0.829,2.58111736334405
92575900,1993,2.875,99,1,0.721,0.912,0.952,2.57930868167203
92575959,1993,1.75,82,1,0.676,0.908,0.727,2.58111736334405
92576499,1993,2.417,94,0,0.713,0.924,0.859,2.58004501607717
92576504,1993,3,118,1,0.914,0.873,0.857,2.5791077170418
92576516,1993,1.6,83,1,0.711,0.94,0.792,2.58135852090032
92576531,1993,3.059,111,1,0.845,0.904,0.753,2.57901286173633
92576555,1993,2.5,86,1,0.865,0.937,0.834,2.5799115755627
92576556,1993,2.938,91,1,0.972,0.904,0.843,2.57920739549839
92576950,1993,2.5,108,1,0.702,0.932,0.808,2.5799115755627
92576984,1993,2.583,122,1,0.935,0.902,0.721,2.57977813504823
92577065,1993,2.833,81,0,0.949,0.93,0.91,2.57937620578778
92577161,1993,1.4,91,0,0.728,0.942,0.862,2.58168006430868
92577368,1993,3.846,104,1,0.83,0.964,0.929,2.57774758842444
92577917,1993,3.167,103,1,0.836,0.969,0.893,2.57883922829582
92578161,1993,2,115,1,0.678,0.905,0.787,2.5807154340836
92578428,1993,2.417,91,1,0.74,0.932,0.896,2.58004501607717
92578684,1993,2.357,86,1,0.753,0.862,0.797,2.58014147909968
92578930,1993,2.75,110,1,0.908,0.901,0.862,2.57950964630225
92579175,1993,2,108,1,0.836,0.948,0.83,2.5807154340836
92579268,1993,3.5,116,1,0.899,0.952,0.833,2.5783038585209
92579937,1993,3.143,87,1,0.749,0.934,0.868,2.57887781350482
92579994,1993,3.25,120,1,0.785,0.958,0.822,2.57870578778135
92608078,1993,3,111,1,0.794,0.855,0.782,2.5791077170418
92614372,1993,2.333,91,0,0.598,0.926,0.738,2.58018006430868
92619366,1993,3.733,118,1,0.764,0.847,0.51,2.57792926045016
92678179,1993,2,77,1,0.926,0.935,0.871,2.5807154340836
93500385,1993,3.571,119,1,0.974,0.924,0.887,2.57818971061093
93504281,1993,3.167,104,1,0.907,0.948,0.805,2.57883922829582
93506150,1993,4,119,1,0.907,0.931,0.9,2.5775
93506290,1993,2.167,94,1,0.691,0.947,0.98,2.58044694533762
93506345,1993,1.75,79,1,0.955,0.906,0.974,2.58111736334405
93506573,1993,3.857,116,1,0.993,0.89,0.799,2.57772990353698
93506722,1993,0,100,1,0.983,0.938,0.955,2.5839308681672
93506930,1993,1.063,100,1,0.87,0.956,0.952,2.58222186495177
93507312,1993,3.583,110,1,0.817,0.951,0.884,2.57817041800643
93544923,1993,0.25,87,0,0.839,0.831,0.748,2.58352893890675
93570097,1993,4,120,1,0.924,0.913,0.782,2.5775
93570295,1993,1.333,99,1,0.646,0.852,0.95,2.58178778135048
93570335,1993,3.615,107,1,0.726,0.922,0.906,2.57811897106109
93570521,1993,2.667,96,1,0.516,0.932,0.823,2.57964308681672
93571010,1993,3.125,115,1,0.707,0.93,0.859,2.57890675241158
93571216,1993,3.75,110,1,0.904,0.931,0.835,2.57790192926045
93571469,1993,2,98,1,0.873,0.903,0.92,2.5807154340836
93571769,1993,3.5,116,1,0.908,0.91,0.896,2.5783038585209
93571806,1993,1.75,106,1,0.704,0.913,0.87,2.58111736334405
93571857,1993,2,108,1,0.793,0.891,0.872,2.5807154340836
93571862,1993,3.444,104,1,0.946,0.911,0.869,2.57839389067524
93572118,1993,2.5,79,1,0.853,0.869,0.865,2.5799115755627
93572164,1993,3.714,103,1,0.859,0.936,0.914,2.57795980707395
93572169,1993,2.583,106,1,0.859,0.936,0.914,2.57977813504823
93572225,1993,1.571,103,1,0.589,0.887,0.836,2.58140514469453
93572227,1993,1.571,69,1,0.589,0.887,0.836,2.58140514469453
93572290,1993,3.286,108,1,0.921,0.938,0.836,2.57864790996785
93572342,1993,2.167,91,1,0.972,0.885,0.769,2.58044694533762
93572371,1993,1.857,91,1,0.919,0.889,0.771,2.58094533762058
93572388,1993,2.063,98,1,0.462,0.922,0.822,2.58061414790997
93572443,1993,3.5,107,0,0.855,0.91,0.856,2.5783038585209
93572941,1993,2,91,1,0.972,0.885,0.769,2.5807154340836
93572975,1993,2.25,98,1,0.763,0.896,0.826,2.58031350482315
93573631,1993,2.533,107,1,0.909,0.939,0.814,2.57985852090032
93574520,1993,3.133,104,1,0.971,0.909,0.841,2.57889389067524
93574605,1993,2.5,116,1,0.519,0.949,0.854,2.5799115755627
93574791,1993,1.917,91,1,0.847,0.903,0.883,2.58084887459807
93575084,1993,2.667,91,1,0.834,0.918,0.89,2.57964308681672
93575232,1993,2.647,114,1,0.753,0.899,0.929,2.57967524115756
93575385,1993,2.667,93,1,0.781,0.934,0.823,2.57964308681672
93575398,1993,4,115,1,0.914,0.927,0.89,2.5775
93575809,1993,2.625,95,1,0.983,0.939,0.936,2.57971061093248
93576196,1993,3.917,110,1,0.824,0.936,0.976,2.57763344051447
93576488,1993,2,106,1,0.798,0.919,0.862,2.5807154340836
93576803,1993,2.643,106,1,0.973,0.94,0.822,2.57968167202572
93576924,1993,1.118,86,1,0.947,0.949,0.826,2.58213344051447
93578019,1993,4,118,1,0.982,0.91,0.894,2.5775
93578315,1993,1.5,81,1,0.788,0.927,0.935,2.5815192926045
93578493,1993,1.75,104,1,0.743,0.919,0.69,2.58111736334405
93578548,1993,3.25,100,1,0.675,0.946,0.938,2.57870578778135
93578861,1993,0.7,116,1,0.678,0.905,0.787,2.58280546623794
93579278,1993,1,82,1,0.346,0.923,0.858,2.5823231511254
93579938,1993,2.5,87,1,0.947,0.899,0.946,2.5799115755627
93579963,1993,3.385,102,1,0.815,0.971,0.909,2.57848874598071
93606726,1993,4,116,1,0.785,0.891,0.816,2.5775
93608178,1993,2.667,87,1,0.883,0.915,0.832,2.57964308681672
93614974,1993,1.571,106,1,0.794,0.934,0.833,2.58140514469453
93624272,1993,3.25,112,1,0.838,0.946,0.903,2.57870578778135
93676125,1993,2.5,104,1,0.884,0.907,0.872,2.5799115755627
93678674,1993,2.273,102,1,0.986,0.929,0.862,2.58027652733119
93712399,1993,3.571,107,1,0.852,0.937,0.836,2.57818971061093
94501957,1993,3.286,103,1,0.722,0.951,0.862,2.57864790996785
94503036,1993,3.429,119,1,0.906,0.975,0.816,2.57841800643087
94504082,1993,2.929,104,1,0.907,0.948,0.805,2.57922186495177
94504188,1993,2.083,112,1,0.654,0.873,0.753,2.58058199356913
94504325,1993,4,122,1,0.538,0.92,0.789,2.5775
94506051,1993,2.938,104,1,0.956,0.896,0.812,2.57920739549839
94506321,1993,3.111,114,1,0.922,0.964,0.745,2.57892926045016
94506376,1993,3.417,89,1,0.993,0.89,0.799,2.57843729903537
94508068,1993,1.333,98,1,0.757,0.897,0.886,2.58178778135048
94508165,1993,2.333,119,1,0.925,0.818,0.86,2.58018006430868
94508662,1993,3.25,119,1,0.616,0.916,0.798,2.57870578778135
94546874,1993,3.063,106,1,0.946,0.913,0.803,2.57900643086817
94548977,1993,4,116,1,0.896,0.937,0.883,2.5775
94570083,1993,1.571,110,1,0.872,0.874,0.796,2.58140514469453
94570151,1993,0.154,78,1,0.986,0.892,0.795,2.58368327974276
94570220,1993,2.059,112,1,0.823,0.908,0.727,2.58062057877813
94570384,1993,3,115,1,0.942,0.891,0.825,2.5791077170418
94570699,1993,2.5,85,1,0.924,0.913,0.782,2.5799115755627
94571009,1993,1.625,106,1,0.545,0.936,0.821,2.58131832797428
94571910,1993,1.286,86,0,0.63,0.922,0.854,2.58186334405145
94572046,1993,1.833,106,1,0.888,0.876,0.851,2.58098392282958
94572220,1993,1.643,89,0,0.589,0.887,0.836,2.58128938906752
94572227,1993,1.143,82,1,0.589,0.887,0.836,2.58209324758842
94572385,1993,3.813,115,1,0.462,0.922,0.822,2.57780064308682
94572396,1993,2.5,78,1,0.921,0.938,0.836,2.5799115755627
94572667,1993,3.929,104,1,0.859,0.936,0.914,2.57761414790997
94572912,1993,3.417,115,1,0.777,0.958,0.79,2.57843729903537
94574031,1993,4,83,1,0.562,0.906,0.159,2.5775
94574105,1993,2.167,91,1,0.765,0.949,0.854,2.58044694533762
94574119,1993,2.571,106,1,0.826,0.872,0.816,2.57979742765273
94574237,1993,2.111,81,0,0.896,0.843,0.73,2.58053697749196
94575006,1993,3.25,102,1,0.917,0.931,0.951,2.57870578778135
94575211,1993,3.571,120,1,0.708,0.898,0.922,2.57818971061093
94575393,1993,3.667,115,1,0.9,0.829,0.869,2.57803536977492
94575463,1993,2.875,106,1,0.529,0.897,0.932,2.57930868167203
94575945,1993,3.091,91,1,0.957,0.931,0.973,2.578961414791
94575948,1993,3.214,112,1,0.827,0.91,0.837,2.57876366559485
94575991,1993,2.143,98,1,0.815,0.859,0.856,2.58048553054662
94576007,1993,3.333,103,1,0.844,0.804,0.827,2.57857234726688
94576154,1993,2.714,98,1,0.757,0.896,0.684,2.57956752411576
94576395,1993,1.929,100,1,0.648,0.899,0.875,2.58082958199357
94576411,1993,2.063,102,1,0.991,0.864,0.855,2.58061414790997
94576432,1993,1.267,87,1,0.988,0.92,0.979,2.58189389067524
94576646,1993,1.167,93,1,0.737,0.953,0.945,2.58205466237942
94576661,1993,3.385,100,1,0.969,0.907,0.897,2.57848874598071
94576985,1993,1.273,104,1,0.907,0.927,0.806,2.58188424437299
94577128,1993,4,119,1,0.84,0.956,0.961,2.5775
94577361,1993,2.462,104,0,0.894,0.948,0.815,2.57997266881029
94578149,1993,2.875,110,1,0.817,0.928,0.739,2.57930868167203
94578780,1993,3.429,98,1,0.753,0.976,0.935,2.57841800643087
94578874,1993,1.9,108,1,0.943,0.947,0.887,2.58087620578778
94578921,1993,2,75,1,0.756,0.893,0.829,2.5807154340836
94578943,1993,2.778,103,1,0.914,0.936,0.846,2.57946463022508
94578966,1993,1.4,91,1,0.757,0.897,0.886,2.58168006430868
94579375,1993,2,114,1,0.836,0.948,0.83,2.5807154340836
94619469,1993,3.75,111,1,0.764,0.847,0.51,2.57790192926045
94619964,1993,2.4,107,1,0.928,0.958,0.93,2.58007234726688
94676929,1993,2.571,90,1,0.711,0.627,0.604,2.57979742765273
95500280,1993,1.5,106,1,0.958,0.948,0.857,2.5815192926045
95500710,1993,3.333,104,0,0.922,0.983,0.932,2.57857234726688
95504188,1993,3.692,115,1,0.907,0.948,0.805,2.57799517684887
95504487,1993,2.571,106,1,0.801,0.926,0.864,2.57979742765273
95504707,1993,3.167,114,1,0.632,0.936,0.896,2.57883922829582
95506124,1993,2.333,86,1,0.871,0.868,0.928,2.58018006430868
95506174,1993,1,93,1,0.981,0.951,0.811,2.5823231511254
95506181,1993,0.833,122,0,0.9,0.889,0.865,2.58259163987138
95506202,1993,1.3,96,1,0.786,0.867,0.796,2.58184083601286
95506309,1993,2.667,81,1,0.777,0.917,0.904,2.57964308681672
95543606,1993,1.857,106,0,0.9,0.913,0.857,2.58094533762058
95548969,1993,2.833,114,1,0.854,0.932,0.814,2.57937620578778
95570123,1993,3.8,115,1,0.823,0.908,0.727,2.57782154340836
95571204,1993,2.545,118,1,0.684,0.938,0.818,2.57983922829582
95571319,1993,2.429,116,1,0.604,0.949,0.921,2.58002572347267
95571657,1993,3,118,1,0.986,0.918,0.749,2.5791077170418
95571679,1993,1.929,102,1,0.774,0.942,0.881,2.58082958199357
95571708,1993,1.6,95,1,0.737,0.847,0.901,2.58135852090032
95572102,1993,3.867,119,1,0.69,0.879,0.79,2.57771382636656
95572108,1993,2.813,104,1,0.814,0.829,0.84,2.57940836012862
95572115,1993,2.417,103,1,0.731,0.93,0.825,2.58004501607717
95572289,1993,1.867,106,1,0.744,0.94,0.936,2.58092926045016
95572318,1993,2.917,99,1,0.865,0.948,0.769,2.57924115755627
95573950,1993,1.6,98,1,0.728,0.92,0.813,2.58135852090032
95573954,1993,4,115,1,0.828,0.919,0.809,2.5775
95574031,1993,2.222,83,0,0.845,0.951,0.867,2.58035852090032
95574234,1993,2.778,104,1,0.845,0.951,0.867,2.57946463022508
95574503,1993,2.857,96,1,0.64,0.939,0.826,2.57933762057878
95574529,1993,3.643,107,1,0.483,0.823,0.866,2.57807395498392
95574591,1993,3.286,107,1,0.779,0.872,0.88,2.57864790996785
95574617,1993,2.071,89,1,0.955,0.9,0.837,2.58060128617363
95575031,1993,2.7,98,1,0.665,0.901,0.741,2.57959003215434
95575222,1993,1.25,107,1,0.744,0.944,0.797,2.58192122186495
95575386,1993,2.5,96,1,0.637,0.96,0.846,2.5799115755627
95575805,1993,3.875,112,1,0.57,0.965,0.924,2.57770096463022
95575941,1993,3.417,91,1,0.658,0.814,0.762,2.57843729903537
95576037,1993,3,86,1,0.98,0.96,0.897,2.5791077170418
95576041,1993,3.133,8,1,0.955,0.906,0.974,2.57889389067524
95576052,1993,2.938,119,1,0.757,0.896,0.684,2.57920739549839
95576064,1993,3.917,116,1,0.868,0.834,0.858,2.57763344051447
95576236,1993,3,98,1,0.933,0.936,0.861,2.5791077170418
95576262,1993,3.462,122,1,0.611,0.839,0.672,2.57836495176849
95576363,1993,2.538,108,1,0.935,0.885,0.799,2.57985048231511
95576482,1993,2.182,122,1,0.501,0.924,0.766,2.58042282958199
95576763,1993,3,106,1,0.868,0.834,0.858,2.5791077170418
95577228,1993,3,120,1,0.899,0.955,0.824,2.5791077170418
95577926,1993,3.733,119,1,0.945,0.976,0.964,2.57792926045016
95578106,1993,1.857,87,1,0.708,0.924,0.926,2.58094533762058
95578113,1993,2.286,114,1,0.847,0.955,0.856,2.58025562700965
95578148,1993,3.818,122,1,0.903,0.948,0.868,2.57779260450161
95578195,1993,2.833,94,1,0.644,0.926,0.71,2.57937620578778
95578486,1993,1.857,108,1,0.862,0.935,0.928,2.58094533762058
95578614,1993,3.167,111,1,0.728,0.913,0.811,2.57883922829582
95579276,1993,1.077,104,0,0.836,0.948,0.83,2.58219935691318
95579379,1993,0.167,90,0,0.346,0.923,0.858,2.58366237942122
95579937,1993,2.375,77,1,0.996,0.938,0.864,2.58011254019293
95579944,1993,2.333,102,1,0.979,0.921,0.697,2.58018006430868
95579947,1993,1.917,94,1,0.979,0.921,0.697,2.58084887459807
95579962,1993,3.5,112,1,0.808,0.951,0.801,2.5783038585209
95579986,1993,2.714,93,1,0.888,0.936,0.877,2.57956752411576
95593101,1993,2.833,108,1,0.824,0.94,0.71,2.57937620578778
95593202,1993,1.667,87,0,0.855,0.865,0.923,2.58125080385852
95593302,1993,3.667,94,1,0.877,0.949,0.839,2.57803536977492
95614178,1993,0.143,107,1,0.734,0.911,0.761,2.58370096463022
95678073,1993,3.75,120,1,0.926,0.935,0.871,2.57790192926045
95678275,1993,1.417,108,1,0.732,0.881,0.884,2.58165273311897
96500182,1993,2.143,98,1,0.969,0.892,0.802,2.58048553054662
96500221,1993,3,91,1,0.913,0.922,0.836,2.5791077170418
96500381,1993,1.125,82,0,0.992,0.917,0.759,2.58212218649518
96500655,1993,0.643,90,1,0.986,0.892,0.795,2.58289710610932
96503834,1993,2.533,89,1,0.972,0.86,0.742,2.57985852090032
96504102,1993,3.417,115,1,0.759,0.914,0.882,2.57843729903537
96506057,1993,2.25,99,1,0.935,0.891,0.851,2.58031350482315
96506359,1993,1.417,94,1,0.972,0.904,0.843,2.58165273311897
96508069,1993,2,96,1,0.934,0.96,0.914,2.5807154340836
96570085,1993,1.5,73,0,0.934,0.872,0.642,2.5815192926045
96570213,1993,2.583,108,1,0.844,0.957,0.946,2.57977813504823
96570488,1993,3,106,1,0.794,0.962,0.905,2.5791077170418
96570520,1993,2.667,91,1,0.794,0.906,0.813,2.57964308681672
96570596,1993,3.75,119,1,0.924,0.913,0.782,2.57790192926045
96570735,1993,2.833,96,1,0.69,0.947,0.966,2.57937620578778
96571117,1993,2.571,104,1,0.875,0.858,0.903,2.57979742765273
96571272,1993,1.167,91,1,0.834,0.968,0.904,2.58205466237942
96571675,1993,0.333,75,0,0.768,0.933,0.866,2.58339549839228
96572177,1993,3.571,115,0,0.774,0.926,0.876,2.57818971061093
96572191,1993,3.857,118,1,0.852,0.937,0.836,2.57772990353698
96572196,1993,2.563,100,1,0.852,0.937,0.836,2.57981028938907
96572463,1993,2.692,102,1,0.757,0.936,0.817,2.57960289389068
96572909,1993,3.786,119,1,0.727,0.898,0.72,2.57784405144694
96573257,1993,3.083,104,1,0.981,0.882,0.868,2.57897427652733
96573390,1993,3.071,93,1,0.821,0.909,0.766,2.57899356913183
96573838,1993,3.071,107,1,0.988,0.978,0.785,2.57899356913183
