aid,year,gpa,pvt,grad,fam_mig,fam_inc,fam_edu,avg_peer_gpa
94575320,1994,1.769,93,1,0.605,0.939,0.835,2.57188225806452
94575943,1994,2.929,120,1,0.522,0.929,0.924,2.57001129032258
94575966,1994,2.867,107,1,0.678,0.944,0.888,2.57011129032258
94576105,1994,3.571,102,1,0.914,0.873,0.857,2.56897580645161
94576281,1994,2.833,93,1,0.867,0.926,0.811,2.57016612903226
94576615,1994,3.667,108,1,0.963,0.943,0.805,2.56882096774194
94576986,1994,3.167,106,1,0.907,0.927,0.806,2.56962741935484
94577082,1994,2.875,114,1,0.9,0.949,0.572,2.57009838709677
94577229,1994,3.143,108,1,0.938,0.929,0.965,2.56966612903226
94577781,1994,1.294,94,1,0.266,0.895,0.829,2.57264838709677
94578110,1994,4,106,1,0.855,0.936,0.904,2.56828387096774
94578117,1994,1.867,82,1,0.714,0.933,0.862,2.57172419354839
94579176,1994,2.846,98,1,0.873,0.957,0.855,2.57014516129032
94579231,1994,3.125,99,1,0.791,0.86,0.995,2.56969516129032
94590253,1994,0.769,79,0,0.969,0.916,0.587,2.57349516129032
94614976,1994,2.375,119,1,0.641,0.954,0.911,2.57090483870968
94619466,1994,3.286,114,1,0.764,0.847,0.51,2.56943548387097
94619963,1994,3.143,115,1,0.764,0.847,0.51,2.56966612903226
94636354,1994,1.5,98,1,0.798,0.911,0.796,2.57231612903226
94678273,1994,2.417,104,1,0.883,0.915,0.832,2.57083709677419
94710450,1994,0,75,1,0.969,0.916,0.587,2.57473548387097
94710989,1994,3.143,104,1,0.965,0.932,0.696,2.56966612903226
94716293,1994,2.286,103,1,0.713,0.924,0.859,2.57104838709677
94717262,1994,0.923,90,0,0.678,0.927,0.886,2.57324677419355
95501960,1994,0.154,83,1,0.952,0.933,0.909,2.57448709677419
95504481,1994,2.917,108,1,0.933,0.931,0.897,2.57003064516129
95504620,1994,1.154,100,0,0.737,0.858,0.806,2.57287419354839
95506022,1994,3.167,91,1,0.921,0.904,0.798,2.56962741935484
95506680,1994,3.583,120,1,0.857,0.932,0.902,2.5689564516129
95507914,1994,0.111,94,1,0.894,0.88,0.859,2.5745564516129
95508339,1994,3.833,115,1,0.941,0.925,0.904,2.56855322580645
95548074,1994,1.833,107,1,0.909,0.934,0.846,2.57177903225807
95570097,1994,1.75,86,1,0.503,0.923,0.894,2.57191290322581
95570852,1994,0.538,82,1,0.969,0.916,0.587,2.57386774193548
95571601,1994,1.571,100,1,0.704,0.913,0.87,2.57220161290323
95571913,1994,2.25,104,1,0.604,0.961,0.908,2.5711064516129
95572078,1994,2.5,95,0,0.913,0.943,0.851,2.57070322580645
95572206,1994,2.063,120,1,0.59,0.89,0.768,2.57140806451613
95572306,1994,3.947,108,1,0.814,0.829,0.84,2.56836935483871
95572398,1994,2.286,83,1,0.921,0.938,0.836,2.57104838709677
95572903,1994,3.842,115,1,0.69,0.879,0.79,2.56853870967742
95572981,1994,2.571,90,0,0.744,0.94,0.936,2.57058870967742
95572984,1994,3.882,104,1,0.919,0.952,0.919,2.56847419354839
95573031,1994,2.071,93,1,0.825,0.92,0.941,2.57139516129032
95573333,1994,2.429,106,1,0.758,0.96,0.73,2.57081774193548
95573994,1994,3.429,106,1,0.787,0.91,0.861,2.56920483870968
95574295,1994,0,86,0,0.977,0.921,0.763,2.57473548387097
95574604,1994,4,118,1,1,0.945,0.998,2.56828387096774
95574615,1994,2.5,82,1,0.992,0.931,0.765,2.57070322580645
95575018,1994,4,114,1,0.645,0.873,0.856,2.56828387096774
95575073,1994,2.267,114,1,0.564,0.931,0.991,2.57107903225807
95575211,1994,2.875,106,1,0.634,0.908,0.853,2.57009838709677
95575244,1994,4,119,1,0.845,0.949,0.934,2.56828387096774
95575294,1994,2.643,93,1,0.817,0.91,0.872,2.57047258064516
95575319,1994,3.125,93,1,0.634,0.908,0.853,2.56969516129032
95575329,1994,2.333,91,1,0.64,0.947,0.863,2.57097258064516
95575377,1994,3.067,120,1,0.564,0.931,0.991,2.56978870967742
95575379,1994,3,120,1,0.564,0.931,0.991,2.56989677419355
95575426,1994,2,115,0,0.663,0.928,0.893,2.57150967741936
95575678,1994,4,118,1,0.564,0.931,0.991,2.56828387096774
95575825,1994,1,75,1,0.744,0.944,0.797,2.57312258064516
95575860,1994,3.067,120,1,0.588,0.934,0.975,2.56978870967742
95575945,1994,3.214,81,1,0.57,0.932,0.817,2.56955161290323
95575982,1994,2.714,104,1,0.637,0.96,0.846,2.57035806451613
95575985,1994,2.143,112,0,0.781,0.934,0.823,2.57127903225807
95576034,1994,2.75,89,1,0.977,0.93,0.892,2.5703
95576323,1994,2.75,103,1,0.921,0.904,0.798,2.5703
95576414,1994,4,119,1,0.711,0.94,0.792,2.56828387096774
95576852,1994,3.722,115,1,0.865,0.937,0.834,2.56873225806452
95577224,1994,3,115,1,0.669,0.934,0.866,2.56989677419355
95577884,1994,1.6,104,1,0.732,0.963,0.906,2.57215483870968
95578046,1994,3.222,112,1,0.73,0.956,0.773,2.56953870967742
95578083,1994,0.929,86,0,0.731,0.803,0.732,2.57323709677419
95578206,1994,1.571,81,1,0.88,0.95,0.956,2.57220161290323
95578218,1994,1.529,87,1,0.545,0.929,0.776,2.57226935483871
95578886,1994,1.375,8,1,0.753,0.862,0.797,2.57251774193548
95579178,1994,2,104,1,0.873,0.957,0.855,2.57150967741936
95579263,1994,1.818,108,1,0.718,0.943,0.932,2.57180322580645
95579982,1994,2.733,108,1,0.986,0.875,0.771,2.57032741935484
95579989,1994,1.692,118,1,0.884,0.93,0.931,2.5720064516129
95624976,1994,2,96,1,0.896,0.939,0.806,2.57150967741936
95678077,1994,2.25,104,1,0.707,0.9,0.865,2.5711064516129
95710285,1994,1.857,96,1,0.992,0.917,0.759,2.57174032258065
95710480,1994,1.714,106,0,0.981,0.917,0.849,2.57197096774194
95710984,1994,0.8,90,0,0.992,0.917,0.759,2.57344516129032
95716099,1994,2.154,81,1,0.578,0.915,0.866,2.57126129032258
95716292,1994,2.5,10,1,0.713,0.924,0.859,2.57070322580645
95717362,1994,2.786,95,1,0.678,0.927,0.886,2.57024193548387
95718926,1994,1.462,107,1,0.94,0.898,0.909,2.57237741935484
96500870,1994,3.813,90,1,0.933,0.88,0.822,2.56858548387097
96503800,1994,2.583,118,1,0.81,0.95,0.946,2.57056935483871
96504296,1994,3.182,95,1,0.7,0.924,0.763,2.56960322580645
96504821,1994,2.5,107,1,0.791,0.888,0.789,2.57070322580645
96506274,1994,2,104,1,0.993,0.89,0.799,2.57150967741936
96506282,1994,3.333,122,1,0.9,0.889,0.865,2.56935967741936
96506967,1994,3.846,107,1,0.969,0.85,0.701,2.56853225806452
96508532,1994,1.071,90,0,0.908,0.901,0.862,2.57300806451613
96508947,1994,0.545,89,1,0.817,0.928,0.739,2.5738564516129
96544206,1994,4,119,1,0.99,0.975,0.953,2.56828387096774
96570525,1994,2.429,108,1,0.51,0.923,0.79,2.57081774193548
96570870,1994,2.188,79,1,0.99,0.871,0.81,2.5712064516129
96570891,1994,1.75,104,1,0.924,0.913,0.782,2.57191290322581
96571008,1994,2.857,104,1,0.552,0.921,0.854,2.57012741935484
96571013,1994,4,106,1,0.904,0.931,0.835,2.56828387096774
96571311,1994,3.444,106,1,0.904,0.931,0.835,2.56918064516129
96571818,1994,1,90,0,0.843,0.913,0.76,2.57312258064516
96571819,1994,3.667,107,1,0.875,0.858,0.903,2.56882096774194
96572166,1994,3.167,98,1,0.797,0.943,0.986,2.56962741935484
96572286,1994,0.75,71,0,0.919,0.952,0.919,2.57352580645161
96572472,1994,2.889,108,1,0.919,0.889,0.771,2.57007580645161
96572912,1994,1.833,96,0,0.853,0.869,0.865,2.57177903225807
96572915,1994,1.182,104,0,0.853,0.869,0.865,2.57282903225806
96572995,1994,4,106,1,0.852,0.937,0.836,2.56828387096774
96573891,1994,2.714,104,1,0.751,0.943,0.69,2.57035806451613
96573952,1994,2,90,1,0.974,0.903,0.872,2.57150967741936
96573998,1994,2.375,106,1,0.508,0.934,0.749,2.57090483870968
